ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,DEALSIZE,ORDERE_YEAR,ORDER_MONTH,ORDER_DAY,ORDER_MONTH_NAME
10237,27,100.0,3113.64,2004-04-05,Shipped,2,4,2004,Motorcycles,102,S32_4485,Vitachrome Inc.,NYC,USA,Medium,2004,4,5,April
10252,25,100.0,2832.0,2004-05-26,Shipped,2,5,2004,Motorcycles,102,S32_4485,Auto Canal Petit,Paris,France,Small,2004,5,26,May
10264,34,97.97,3330.98,2004-06-30,Shipped,2,6,2004,Motorcycles,102,S32_4485,Gifts4AllAges.com,Boston,USA,Medium,2004,6,30,June
10276,38,100.0,4304.64,2004-08-02,Shipped,3,8,2004,Motorcycles,102,S32_4485,Online Mini Collectables,Brickhaven,USA,Medium,2004,8,2,August
10285,26,100.0,2600.26,2004-08-27,Shipped,3,8,2004,Motorcycles,102,S32_4485,Marta's Replicas Co.,Cambridge,USA,Small,2004,8,27,August
10299,38,100.0,4382.16,2004-09-30,Shipped,3,9,2004,Motorcycles,102,S32_4485,"Toys of Finland, Co.",Helsinki,Finland,Medium,2004,9,30,September
10309,50,84.7,4235.0,2004-10-15,Shipped,4,10,2004,Motorcycles,102,S32_4485,Baane Mini Imports,Stavern,Norway,Medium,2004,10,15,October
10319,22,100.0,2626.8,2004-11-03,Shipped,4,11,2004,Motorcycles,102,S32_4485,Microscale Inc.,NYC,USA,Small,2004,11,3,November
10331,32,100.0,5026.56,2004-11-17,Shipped,4,11,2004,Motorcycles,102,S32_4485,Motor Mint Distributors Inc.,Philadelphia,USA,Medium,2004,11,17,November
10341,31,71.02,2201.62,2004-11-24,Shipped,4,11,2004,Motorcycles,102,S32_4485,Salzburg Collectables,Salzburg,Austria,Small,2004,11,24,November
10355,40,100.0,4326.8,2004-12-07,Shipped,4,12,2004,Motorcycles,102,S32_4485,Euro Shopping Channel,Madrid,Spain,Medium,2004,12,7,December
10365,22,100.0,3425.18,2005-01-07,Shipped,1,1,2005,Motorcycles,102,S32_4485,Mini Creations Ltd.,New Bedford,USA,Medium,2005,1,7,January
10375,41,100.0,4701.88,2005-02-03,Shipped,1,2,2005,Motorcycles,102,S32_4485,La Rochelle Gifts,Nantes,France,Medium,2005,2,3,February
10390,45,48.98,2204.1,2005-03-04,Shipped,1,3,2005,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,2005,3,4,March
10403,45,100.0,5189.4,2005-04-08,Shipped,2,4,2005,Motorcycles,102,S32_4485,"UK Collectables, Ltd.",Liverpool,UK,Medium,2005,4,8,April
10106,39,40.15,1565.85,2003-02-17,Shipped,1,2,2003,Vintage Cars,43,S50_1341,Rovelli Gifts,Bergamo,Italy,Small,2003,2,17,February
10120,49,50.62,2480.38,2003-04-29,Shipped,2,4,2003,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",Melbourne,Australia,Small,2003,4,29,April
10133,27,50.19,1355.13,2003-06-27,Shipped,2,6,2003,Vintage Cars,43,S50_1341,Euro Shopping Channel,Madrid,Spain,Small,2003,6,27,June
10143,34,36.66,1246.44,2003-08-10,Shipped,3,8,2003,Vintage Cars,43,S50_1341,Mini Creations Ltd.,New Bedford,USA,Small,2003,8,10,August
10156,20,41.02,820.4,2003-10-08,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Euro Shopping Channel,Madrid,Spain,Small,2003,10,8,October
10168,48,51.93,2492.64,2003-10-28,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Technics Stores Inc.,Burlingame,USA,Small,2003,10,28,October
10199,29,38.4,1113.6,2003-12-01,Shipped,4,12,2003,Vintage Cars,43,S50_1341,West Coast Collectables Co.,Burbank,USA,Small,2003,12,1,December
10210,43,41.02,1763.86,2004-01-12,Shipped,1,1,2004,Vintage Cars,43,S50_1341,Osaka Souveniers Co.,Osaka,Japan,Small,2004,1,12,January
10223,41,46.26,1896.66,2004-02-20,Shipped,1,2,2004,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",Melbourne,Australia,Small,2004,2,20,February
10235,41,35.35,1449.35,2004-04-02,Shipped,2,4,2004,Vintage Cars,43,S50_1341,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small,2004,4,2,April
10250,36,51.93,1869.48,2004-05-11,Shipped,2,5,2004,Vintage Cars,43,S50_1341,The Sharp Gifts Warehouse,San Jose,USA,Small,2004,5,11,May
10262,49,37.97,1860.53,2004-06-24,Cancelled,2,6,2004,Vintage Cars,43,S50_1341,Euro Shopping Channel,Madrid,Spain,Small,2004,6,24,June
10275,38,45.39,1724.82,2004-07-23,Shipped,3,7,2004,Vintage Cars,43,S50_1341,La Rochelle Gifts,Nantes,France,Small,2004,7,23,July
10284,33,51.93,1713.69,2004-08-21,Shipped,3,8,2004,Vintage Cars,43,S50_1341,"Norway Gifts By Mail, Co.",Oslo,Norway,Small,2004,8,21,August
10296,26,48.44,1259.44,2004-09-15,Shipped,3,9,2004,Vintage Cars,43,S50_1341,"Bavarian Collectables Imports, Co.",Munich,Germany,Small,2004,9,15,September
10308,47,43.64,2051.08,2004-10-15,Shipped,4,10,2004,Vintage Cars,43,S50_1341,Mini Classics,White Plains,USA,Small,2004,10,15,October
10316,34,47.57,1617.38,2004-11-01,Shipped,4,11,2004,Vintage Cars,43,S50_1341,giftsbymail.co.uk,Cowes,UK,Small,2004,11,1,November
10328,34,51.93,1765.62,2004-11-12,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Rovelli Gifts,Bergamo,Italy,Small,2004,11,12,November
10340,40,50.62,2024.8,2004-11-24,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Enaco Distributors,Barcelona,Spain,Small,2004,11,24,November
10353,40,82.21,3288.4,2004-12-04,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Gift Ideas Corp.,Glendale,USA,Medium,2004,12,4,December
10361,33,82.59,2725.47,2004-12-17,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Souveniers And Things Co.,Chatswood,Australia,Small,2004,12,17,December
10375,49,65.8,3224.2,2005-02-03,Shipped,1,2,2005,Vintage Cars,43,S50_1341,La Rochelle Gifts,Nantes,France,Medium,2005,2,3,February
10388,27,100.0,3211.38,2005-03-03,Shipped,1,3,2005,Vintage Cars,43,S50_1341,FunGiftIdeas.com,New Bedford,USA,Medium,2005,3,3,March
10398,49,36.66,1796.34,2005-03-30,Shipped,1,3,2005,Vintage Cars,43,S50_1341,Reims Collectables,Reims,France,Small,2005,3,30,March
10401,56,35.35,1979.6,2005-04-03,On Hold,2,4,2005,Vintage Cars,43,S50_1341,Tekni Collectables Inc.,Newark,USA,Small,2005,4,3,April
10416,37,51.93,1921.41,2005-05-10,Shipped,2,5,2005,Vintage Cars,43,S50_1341,L'ordine Souveniers,Reggio Emilia,Italy,Small,2005,5,10,May
10104,33,100.0,3705.24,2003-01-31,Shipped,1,1,2003,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Medium,2003,1,31,January
10115,27,100.0,2843.91,2003-04-04,Shipped,2,4,2003,Trucks and Buses,115,S50_1392,Classic Legends Inc.,NYC,USA,Small,2003,4,4,April
10127,46,100.0,6176.42,2003-06-03,Shipped,2,6,2003,Trucks and Buses,115,S50_1392,Muscle Machine Inc,NYC,USA,Medium,2003,6,3,June
10141,44,100.0,5500.44,2003-08-01,Shipped,3,8,2003,Trucks and Buses,115,S50_1392,Suominen Souveniers,Espoo,Finland,Medium,2003,8,1,August
10151,26,100.0,3220.1,2003-09-21,Shipped,3,9,2003,Trucks and Buses,115,S50_1392,"Oulu Toy Supplies, Inc.",Oulu,Finland,Medium,2003,9,21,September
10165,48,94.92,4556.16,2003-10-22,Shipped,4,10,2003,Trucks and Buses,115,S50_1392,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,2003,10,22,October
10176,23,100.0,3114.89,2003-11-06,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,L'ordine Souveniers,Reggio Emilia,Italy,Medium,2003,11,6,November
10184,45,100.0,4948.2,2003-11-14,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,"Iberia Gift Imports, Corp.",Sevilla,Spain,Medium,2003,11,14,November
10195,49,100.0,5161.17,2003-11-25,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,Mini Classics,White Plains,USA,Medium,2003,11,25,November
10207,28,94.92,2657.76,2003-12-09,Shipped,4,12,2003,Trucks and Buses,115,S50_1392,Diecast Collectables,Boston,USA,Small,2003,12,9,December
10220,37,100.0,3983.05,2004-02-12,Shipped,1,2,2004,Trucks and Buses,115,S50_1392,"Clover Collections, Co.",Dublin,Ireland,Medium,2004,2,12,February
10230,34,100.0,3974.94,2004-03-15,Shipped,1,3,2004,Trucks and Buses,115,S50_1392,"Blauer See Auto, Co.",Frankfurt,Germany,Medium,2004,3,15,March
10246,22,100.0,2928.42,2004-05-05,Shipped,2,5,2004,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Small,2004,5,5,May
10259,29,100.0,3054.57,2004-06-15,Shipped,2,6,2004,Trucks and Buses,115,S50_1392,Handji Gifts& Co,Singapore,Singapore,Medium,2004,6,15,June
10271,34,98.39,3345.26,2004-07-20,Shipped,3,7,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,2004,7,20,July
10282,38,100.0,4310.72,2004-08-20,Shipped,3,8,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,2004,8,20,August
10292,41,100.0,4983.14,2004-09-08,Shipped,3,9,2004,Trucks and Buses,115,S50_1392,Land of Toys Inc.,NYC,USA,Medium,2004,9,8,September
10305,42,100.0,4618.32,2004-10-13,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Marta's Replicas Co.,Cambridge,USA,Medium,2004,10,13,October
10314,28,100.0,3403.12,2004-10-22,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Heintze Collectables,Aaarhus,Denmark,Medium,2004,10,22,October
10325,38,100.0,5190.42,2004-11-05,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,Baane Mini Imports,Stavern,Norway,Medium,2004,11,5,November
10336,23,100.0,3141.57,2004-11-20,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,"La Corne D'abondance, Co.",Paris,France,Medium,2004,11,20,November
10350,31,71.4,2213.4,2004-12-02,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Small,2004,12,2,December
10359,46,100.0,4896.7,2004-12-15,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Reims Collectables,Reims,France,Medium,2004,12,15,December
10371,48,56.55,2714.4,2005-01-23,Shipped,1,1,2005,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,2005,1,23,January
10383,29,100.0,3087.05,2005-02-22,Shipped,1,2,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Medium,2005,2,22,February
10395,46,100.0,5692.96,2005-03-17,Shipped,1,3,2005,Trucks and Buses,115,S50_1392,Lyon Souveniers,Paris,France,Medium,2005,3,17,March
10412,26,100.0,3460.86,2005-05-03,Shipped,2,5,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Medium,2005,5,3,May
10425,18,100.0,1895.94,2005-05-31,In Process,2,5,2005,Trucks and Buses,115,S50_1392,La Rochelle Gifts,Nantes,France,Small,2005,5,31,May
10104,32,53.31,1705.92,2003-01-31,Shipped,1,1,2003,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Small,2003,1,31,January
10117,21,49.21,1033.41,2003-04-16,Shipped,2,4,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,2003,4,16,April
10127,46,69.12,3179.52,2003-06-03,Shipped,2,6,2003,Trains,58,S50_1514,Muscle Machine Inc,NYC,USA,Medium,2003,6,3,June
10142,42,49.79,2091.18,2003-08-08,Shipped,3,8,2003,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,2003,8,8,August
10153,31,57.41,1779.71,2003-09-28,Shipped,3,9,2003,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Small,2003,9,28,September
10165,38,66.78,2537.64,2003-10-22,Shipped,4,10,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,2003,10,22,October
10176,38,64.44,2448.72,2003-11-06,Shipped,4,11,2003,Trains,58,S50_1514,L'ordine Souveniers,Reggio Emilia,Italy,Small,2003,11,6,November
10185,20,48.62,972.4,2003-11-14,Shipped,4,11,2003,Trains,58,S50_1514,Mini Creations Ltd.,New Bedford,USA,Small,2003,11,14,November
10196,46,62.09,2856.14,2003-11-26,Shipped,4,11,2003,Trains,58,S50_1514,Super Scale Inc.,New Haven,USA,Small,2003,11,26,November
10208,30,65.61,1968.3,2004-01-02,Shipped,1,1,2004,Trains,58,S50_1514,"Saveley & Henriot, Co.",Lyon,France,Small,2004,1,2,January
10220,30,68.54,2056.2,2004-02-12,Shipped,1,2,2004,Trains,58,S50_1514,"Clover Collections, Co.",Dublin,Ireland,Small,2004,2,12,February
10230,43,52.14,2242.02,2004-03-15,Shipped,1,3,2004,Trains,58,S50_1514,"Blauer See Auto, Co.",Frankfurt,Germany,Small,2004,3,15,March
10247,49,63.85,3128.65,2004-05-05,Shipped,2,5,2004,Trains,58,S50_1514,Suominen Souveniers,Espoo,Finland,Medium,2004,5,5,May
10272,43,56.82,2443.26,2004-07-20,Shipped,3,7,2004,Trains,58,S50_1514,Diecast Classics Inc.,Allentown,USA,Small,2004,7,20,July
10282,37,66.78,2470.86,2004-08-20,Shipped,3,8,2004,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,2004,8,20,August
10292,35,55.07,1927.45,2004-09-08,Shipped,3,9,2004,Trains,58,S50_1514,Land of Toys Inc.,NYC,USA,Small,2004,9,8,September
10306,34,60.34,2051.56,2004-10-14,Shipped,4,10,2004,Trains,58,S50_1514,"AV Stores, Co.",Manchester,UK,Small,2004,10,14,October
10314,38,61.51,2337.38,2004-10-22,Shipped,4,10,2004,Trains,58,S50_1514,Heintze Collectables,Aaarhus,Denmark,Small,2004,10,22,October
10325,44,100.0,5932.96,2004-11-05,Shipped,4,11,2004,Trains,58,S50_1514,Baane Mini Imports,Stavern,Norway,Medium,2004,11,5,November
10337,21,100.0,2296.77,2004-11-21,Shipped,4,11,2004,Trains,58,S50_1514,Classic Legends Inc.,NYC,USA,Small,2004,11,21,November
10350,44,100.0,6490.88,2004-12-02,Shipped,4,12,2004,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Medium,2004,12,2,December
10359,25,64.93,1623.25,2004-12-15,Shipped,4,12,2004,Trains,58,S50_1514,Reims Collectables,Reims,France,Small,2004,12,15,December
10372,24,58.58,1405.92,2005-01-26,Shipped,1,1,2005,Trains,58,S50_1514,"Tokyo Collectables, Ltd",Minato-ku,Japan,Small,2005,1,26,January
10383,38,60.06,2282.28,2005-02-22,Shipped,1,2,2005,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Small,2005,2,22,February
10395,45,100.0,8977.05,2005-03-17,Shipped,1,3,2005,Trains,58,S50_1514,Lyon Souveniers,Paris,France,Large,2005,3,17,March
10413,51,63.85,3256.35,2005-05-05,Shipped,2,5,2005,Trains,58,S50_1514,Gift Depot Inc.,Bridgewater,USA,Medium,2005,5,5,May
10108,34,82.99,2821.66,2003-03-03,Shipped,1,3,2003,Motorcycles,81,S50_4713,Cruz & Sons Co.,Makati City,Philippines,Small,2003,3,3,March
10121,44,74.85,3293.4,2003-05-07,Shipped,2,5,2003,Motorcycles,81,S50_4713,Reims Collectables,Reims,France,Medium,2003,5,7,May
10135,44,96.0,4224.0,2003-07-02,Shipped,3,7,2003,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,2003,7,2,July
10145,38,81.36,3091.68,2003-08-25,Shipped,3,8,2003,Motorcycles,81,S50_4713,Toys4GrownUps.com,Pasadena,USA,Medium,2003,8,25,August
10159,31,71.6,2219.6,2003-10-10,Shipped,4,10,2003,Motorcycles,81,S50_4713,Corporate Gift Ideas Co.,San Francisco,USA,Small,2003,10,10,October
10169,48,80.55,3866.4,2003-11-04,Shipped,4,11,2003,Motorcycles,81,S50_4713,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,2003,11,4,November
10180,21,93.56,1964.76,2003-11-11,Shipped,4,11,2003,Motorcycles,81,S50_4713,Daedalus Designs Imports,Lille,France,Small,2003,11,11,November
10190,40,66.72,2668.8,2003-11-19,Shipped,4,11,2003,Motorcycles,81,S50_4713,Euro Shopping Channel,Madrid,Spain,Small,2003,11,19,November
10211,40,80.55,3222.0,2004-01-15,Shipped,1,1,2004,Motorcycles,81,S50_4713,Auto Canal Petit,Paris,France,Medium,2004,1,15,January
10224,50,77.29,3864.5,2004-02-21,Shipped,1,2,2004,Motorcycles,81,S50_4713,Daedalus Designs Imports,Lille,France,Medium,2004,2,21,February
10237,20,68.34,1366.8,2004-04-05,Shipped,2,4,2004,Motorcycles,81,S50_4713,Vitachrome Inc.,NYC,USA,Small,2004,4,5,April
10252,48,72.41,3475.68,2004-05-26,Shipped,2,5,2004,Motorcycles,81,S50_4713,Auto Canal Petit,Paris,France,Medium,2004,5,26,May
10264,47,89.5,4206.5,2004-06-30,Shipped,2,6,2004,Motorcycles,81,S50_4713,Gifts4AllAges.com,Boston,USA,Medium,2004,6,30,June
10276,21,70.78,1486.38,2004-08-02,Shipped,3,8,2004,Motorcycles,81,S50_4713,Online Mini Collectables,Brickhaven,USA,Small,2004,8,2,August
10285,39,78.92,3077.88,2004-08-27,Shipped,3,8,2004,Motorcycles,81,S50_4713,Marta's Replicas Co.,Cambridge,USA,Medium,2004,8,27,August
10299,44,80.55,3544.2,2004-09-30,Shipped,3,9,2004,Motorcycles,81,S50_4713,"Toys of Finland, Co.",Helsinki,Finland,Medium,2004,9,30,September
10309,28,88.68,2483.04,2004-10-15,Shipped,4,10,2004,Motorcycles,81,S50_4713,Baane Mini Imports,Stavern,Norway,Small,2004,10,15,October
10319,45,77.29,3478.05,2004-11-03,Shipped,4,11,2004,Motorcycles,81,S50_4713,Microscale Inc.,NYC,USA,Medium,2004,11,3,November
10331,20,100.0,3657.8,2004-11-17,Shipped,4,11,2004,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,Philadelphia,USA,Medium,2004,11,17,November
10341,38,100.0,4682.36,2004-11-24,Shipped,4,11,2004,Motorcycles,81,S50_4713,Salzburg Collectables,Salzburg,Austria,Medium,2004,11,24,November
10356,26,100.0,3937.7,2004-12-09,Shipped,4,12,2004,Motorcycles,81,S50_4713,Lyon Souveniers,Paris,France,Medium,2004,12,9,December
10365,44,100.0,4984.32,2005-01-07,Shipped,1,1,2005,Motorcycles,81,S50_4713,Mini Creations Ltd.,New Bedford,USA,Medium,2005,1,7,January
10375,49,100.0,5406.66,2005-02-03,Shipped,1,2,2005,Motorcycles,81,S50_4713,La Rochelle Gifts,Nantes,France,Medium,2005,2,3,February
10390,22,100.0,3491.18,2005-03-04,Shipped,1,3,2005,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,2005,3,4,March
10403,31,68.34,2118.54,2005-04-08,Shipped,2,4,2005,Motorcycles,81,S50_4713,"UK Collectables, Ltd.",Liverpool,UK,Small,2005,4,8,April
10105,41,70.67,2897.47,2003-02-11,Shipped,1,2,2003,Ships,66,S700_1138,Danish Wholesale Imports,Kobenhavn,Denmark,Small,2003,2,11,February
10119,25,76.67,1916.75,2003-04-28,Shipped,2,4,2003,Ships,66,S700_1138,Salzburg Collectables,Salzburg,Austria,Small,2003,4,28,April
10129,31,60.0,1860.0,2003-06-12,Shipped,2,6,2003,Ships,66,S700_1138,"Stylish Desk Decors, Co.",London,UK,Small,2003,6,12,June
10142,41,64.0,2624.0,2003-08-08,Shipped,3,8,2003,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,2003,8,8,August
10153,43,64.67,2780.81,2003-09-28,Shipped,3,9,2003,Ships,66,S700_1138,Euro Shopping Channel,Madrid,Spain,Small,2003,9,28,September
10167,43,75.34,3239.62,2003-10-23,Cancelled,4,10,2003,Ships,66,S700_1138,Scandinavian Gift Ideas,Boras,Sweden,Medium,2003,10,23,October
10177,24,76.0,1824.0,2003-11-07,Shipped,4,11,2003,Ships,66,S700_1138,CAF Imports,Madrid,Spain,Small,2003,11,7,November
10185,21,54.0,1134.0,2003-11-14,Shipped,4,11,2003,Ships,66,S700_1138,Mini Creations Ltd.,New Bedford,USA,Small,2003,11,14,November
10197,23,64.67,1487.41,2003-11-26,Shipped,4,11,2003,Ships,66,S700_1138,Enaco Distributors,Barcelona,Spain,Small,2003,11,26,November
10208,38,74.67,2837.46,2004-01-02,Shipped,1,1,2004,Ships,66,S700_1138,"Saveley & Henriot, Co.",Lyon,France,Small,2004,1,2,January
10222,31,62.67,1942.77,2004-02-19,Shipped,1,2,2004,Ships,66,S700_1138,Collectable Mini Designs Co.,San Diego,USA,Small,2004,2,19,February
10233,36,70.67,2544.12,2004-03-29,Shipped,1,3,2004,Ships,66,S700_1138,Tekni Collectables Inc.,Newark,USA,Small,2004,3,29,March
10248,36,71.34,2568.24,2004-05-07,Cancelled,2,5,2004,Ships,66,S700_1138,Land of Toys Inc.,NYC,USA,Small,2004,5,7,May
10261,34,62.0,2108.0,2004-06-17,Shipped,2,6,2004,Ships,66,S700_1138,Quebec Home Shopping Network,Montreal,Canada,Small,2004,6,17,June
10273,21,65.34,1372.14,2004-07-21,Shipped,3,7,2004,Ships,66,S700_1138,Petit Auto,Bruxelles,Belgium,Small,2004,7,21,July
10283,45,78.67,3540.15,2004-08-20,Shipped,3,8,2004,Ships,66,S700_1138,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Medium,2004,8,20,August
10295,26,75.34,1958.84,2004-09-10,Shipped,3,9,2004,Ships,66,S700_1138,Gifts4AllAges.com,Boston,USA,Small,2004,9,10,September
10306,50,54.0,2700.0,2004-10-14,Shipped,4,10,2004,Ships,66,S700_1138,"AV Stores, Co.",Manchester,UK,Small,2004,10,14,October
10315,41,62.0,2542.0,2004-10-29,Shipped,4,10,2004,Ships,66,S700_1138,La Rochelle Gifts,Nantes,France,Small,2004,10,29,October
10326,39,60.0,2340.0,2004-11-09,Shipped,4,11,2004,Ships,66,S700_1138,"Volvo Model Replicas, Co",Lule,Sweden,Small,2004,11,9,November
10339,22,100.0,2816.44,2004-11-23,Shipped,4,11,2004,Ships,66,S700_1138,"Tokyo Collectables, Ltd",Minato-ku,Japan,Small,2004,11,23,November
10350,46,76.67,3526.82,2004-12-02,Shipped,4,12,2004,Ships,66,S700_1138,Euro Shopping Channel,Madrid,Spain,Medium,2004,12,2,December
10373,44,100.0,4627.92,2005-01-31,Shipped,1,1,2005,Ships,66,S700_1138,"Oulu Toy Supplies, Inc.",Oulu,Finland,Medium,2005,1,31,January
10385,25,77.34,1933.5,2005-02-28,Shipped,1,2,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,2005,2,28,February
10396,39,66.67,2600.13,2005-03-23,Shipped,1,3,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,2005,3,23,March
10414,37,71.34,2639.58,2005-05-06,On Hold,2,5,2005,Ships,66,S700_1138,Gifts4AllAges.com,Boston,USA,Small,2005,5,6,May
10106,31,100.0,3312.97,2003-02-17,Shipped,1,2,2003,Planes,91,S700_1691,Rovelli Gifts,Bergamo,Italy,Medium,2003,2,17,February
10120,47,82.21,3863.87,2003-04-29,Shipped,2,4,2003,Planes,91,S700_1691,"Australian Collectors, Co.",Melbourne,Australia,Medium,2003,4,29,April
10133,24,77.64,1863.36,2003-06-27,Shipped,2,6,2003,Planes,91,S700_1691,Euro Shopping Channel,Madrid,Spain,Small,2003,6,27,June
10143,36,100.0,3945.96,2003-08-10,Shipped,3,8,2003,Planes,91,S700_1691,Mini Creations Ltd.,New Bedford,USA,Medium,2003,8,10,August
10156,48,100.0,4954.08,2003-10-08,Shipped,4,10,2003,Planes,91,S700_1691,Euro Shopping Channel,Madrid,Spain,Medium,2003,10,8,October
10168,28,98.65,2762.2,2003-10-28,Shipped,4,10,2003,Planes,91,S700_1691,Technics Stores Inc.,Burlingame,USA,Small,2003,10,28,October
10199,48,83.12,3989.76,2003-12-01,Shipped,4,12,2003,Planes,91,S700_1691,West Coast Collectables Co.,Burbank,USA,Medium,2003,12,1,December
10210,21,78.55,1649.55,2004-01-12,Shipped,1,1,2004,Planes,91,S700_1691,Osaka Souveniers Co.,Osaka,Japan,Small,2004,1,12,January
10223,25,100.0,2534.75,2004-02-20,Shipped,1,2,2004,Planes,91,S700_1691,"Australian Collectors, Co.",Melbourne,Australia,Small,2004,2,20,February
10235,25,100.0,2580.25,2004-04-02,Shipped,2,4,2004,Planes,91,S700_1691,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small,2004,4,2,April
10250,31,91.34,2831.54,2004-05-11,Shipped,2,5,2004,Planes,91,S700_1691,The Sharp Gifts Warehouse,San Jose,USA,Small,2004,5,11,May
10262,40,84.03,3361.2,2004-06-24,Cancelled,2,6,2004,Planes,91,S700_1691,Euro Shopping Channel,Madrid,Spain,Medium,2004,6,24,June
10275,32,89.51,2864.32,2004-07-23,Shipped,3,7,2004,Planes,91,S700_1691,La Rochelle Gifts,Nantes,France,Small,2004,7,23,July
10284,24,83.12,1994.88,2004-08-21,Shipped,3,8,2004,Planes,91,S700_1691,"Norway Gifts By Mail, Co.",Oslo,Norway,Small,2004,8,21,August
10296,42,100.0,4296.6,2004-09-15,Shipped,3,9,2004,Planes,91,S700_1691,"Bavarian Collectables Imports, Co.",Munich,Germany,Medium,2004,9,15,September
10308,21,100.0,2224.95,2004-10-15,Shipped,4,10,2004,Planes,91,S700_1691,Mini Classics,White Plains,USA,Small,2004,10,15,October
10316,34,82.21,2795.14,2004-11-01,Shipped,4,11,2004,Planes,91,S700_1691,giftsbymail.co.uk,Cowes,UK,Small,2004,11,1,November
